shift_id,employee_id,site_id,shift_date,clock_in_time,clock_out_time
S108374,E1190,ST-05,2026-08-02,06:00,19:30
S108465,E1192,ST-05,2026-08-02,09:00,22:30
S108522,E1194,ST-01,2026-08-02,07:30,18:45
S108574,E1195,ST-04,2026-08-02,09:15,18:30
S108613,E1196,ST-04,2026-08-02,19:00,08:30
S108660,E1197,ST-02,2026-08-02,06:00,19:30
S108716,E1198,ST-04,2026-08-02,07:30,20:30
S108769,E1199,ST-05,2026-08-02,09:30,16:00
S108818,E1200,ST-04,2026-08-02,07:00,19:00
S109042,E1205,ST-02,2026-08-02,08:00,12:00
S109133,E1207,ST-02,2026-08-02,08:30,20:15
S109184,E1208,ST-01,2026-08-02,08:00,
S109231,E1209,ST-05,2026-08-02,06:15,11:00
S109275,E1210,ST-03,2026-08-02,08:30,19:45
S100092,E1002,ST-02,2026-08-03,06:15,15:15
S100234,E1005,ST-05,2026-08-03,08:00,16:15
S100276,E1006,ST-04,2026-08-03,06:30,19:00
S100439,E1010,ST-01,2026-08-03,08:00,16:45
S100566,E1013,ST-04,2026-08-03,06:00,18:00
S100601,E1014,ST-03,2026-08-03,09:00,20:45
S100646,E1015,ST-05,2026-08-03,09:00,19:00
S100697,E1016,ST-04,2026-08-03,06:00,17:15
S100773,E1018,ST-01,2026-08-03,08:00,18:15
S100894,E1021,ST-04,2026-08-03,08:00,20:00
S100939,E1022,ST-06,2026-08-03,07:00,16:30
S101030,E1024,ST-01,2026-08-03,09:00,17:15
S101079,E1025,ST-02,2026-08-03,09:30,18:30
S101117,E1026,ST-05,2026-08-03,08:00,19:45
S101168,E1027,ST-06,2026-08-03,08:00,17:15
S101311,E1030,ST-03,2026-08-03,09:00,18:00
S101358,E1031,ST-05,2026-08-03,08:00,17:30
S101409,E1032,ST-01,2026-08-03,08:15,17:00
S101459,E1033,ST-01,2026-08-03,06:30,15:30
S101503,E1034,ST-02,2026-08-03,08:00,18:30
S101560,E1035,ST-01,2026-08-03,06:15,18:45
S101563,E1036,ST-03,2026-08-03,07:15,19:30
S101679,E1039,ST-04,2026-08-03,06:00,14:45
S101774,E1041,ST-03,2026-08-03,06:15,16:00
S101816,E1042,ST-03,2026-08-03,09:30,21:45
S101864,E1043,ST-03,2026-08-03,08:00,17:15
S101961,E1045,ST-05,2026-08-03,06:30,14:45
S102008,E1046,ST-03,2026-08-03,09:15,19:30
S102097,E1048,ST-01,2026-08-03,06:00,15:30
S102278,E1052,ST-01,2026-08-03,08:15,16:15
S102357,E1054,ST-03,2026-08-03,08:00,16:15
S102397,E1055,ST-06,2026-08-03,19:00,07:30
S102539,E1058,ST-04,2026-08-03,08:00,18:15
S102636,E1060,ST-02,2026-08-03,06:15,15:45
S102907,E1066,ST-05,2026-08-03,09:00,18:00
S102954,E1067,ST-06,2026-08-03,08:00,17:30
S103002,E1068,ST-01,2026-08-03,09:30,18:45
S103040,E1069,ST-05,2026-08-03,08:00,20:30
S103079,E1070,ST-05,2026-08-03,19:30,07:00
S103167,E1072,ST-06,2026-08-03,07:15,16:45
S103214,E1073,ST-01,2026-08-03,08:00,17:15
S103264,E1074,ST-05,2026-08-03,07:00,15:30
S103365,E1076,ST-03,2026-08-03,08:15,17:00
S103409,E1077,ST-04,2026-08-03,19:00,06:15
S103492,E1079,ST-05,2026-08-03,06:00,15:15
S103538,E1080,ST-04,2026-08-03,08:15,18:30
S103571,E1081,ST-04,2026-08-03,18:30,07:00
S103610,E1082,ST-04,2026-08-03,08:00,20:30
S103738,E1085,ST-04,2026-08-03,06:00,15:45
S103785,E1086,ST-03,2026-08-03,19:15,06:45
S103885,E1088,ST-04,2026-08-03,06:00,10:00
S103931,E1089,ST-02,2026-08-03,09:00,18:15
S103995,E1091,ST-06,2026-08-03,06:00,14:30
S104037,E1092,ST-04,2026-08-03,08:30,18:45
S104083,E1093,ST-02,2026-08-03,06:00,15:45
S104173,E1095,ST-03,2026-08-03,09:00,17:00
S104177,E1095,ST-02,2026-08-03,07:15,11:15
S104227,E1096,ST-02,2026-08-03,06:00,14:00
S104289,E1097,ST-02,2026-08-03,07:30,16:45
S104292,E1098,ST-03,2026-08-03,08:00,16:30
S104391,E1100,ST-06,2026-08-03,09:00,18:00
S104431,E1101,ST-06,2026-08-03,09:30,20:30
S104471,E1102,ST-04,2026-08-03,06:00,15:00
S104613,E1105,ST-04,2026-08-03,06:00,15:15
S104657,E1106,ST-03,2026-08-03,07:00,
S104702,E1107,ST-04,2026-08-03,08:30,16:45
S104754,E1108,ST-06,2026-08-03,06:30,15:30
S104800,E1109,ST-05,2026-08-03,08:00,17:00
S104841,E1110,ST-06,2026-08-03,09:00,19:30
S104889,E1111,ST-05,2026-08-03,09:00,18:45
S104927,E1112,ST-05,2026-08-03,06:00,18:30
S104975,E1113,ST-02,2026-08-03,06:15,14:30
S105022,E1114,ST-01,2026-08-03,08:00,18:00
S105068,E1115,ST-06,2026-08-03,08:00,16:15
S105153,E1117,ST-03,2026-08-03,06:00,15:15
S105194,E1118,ST-03,2026-08-03,09:30,19:45
S105245,E1119,ST-02,2026-08-03,06:00,14:45
S105302,E1120,ST-01,2026-08-03,06:00,14:45
S105345,E1121,ST-03,2026-08-03,18:30,06:15
S105402,E1122,ST-03,2026-08-03,08:30,17:15
S105454,E1123,ST-01,2026-08-03,09:15,20:00
S105501,E1124,ST-04,2026-08-03,08:30,18:15
S105551,E1125,ST-05,2026-08-03,08:15,17:15
S105611,E1126,ST-06,2026-08-03,08:30,17:45
S105614,E1127,ST-04,2026-08-03,09:30,19:15
S105697,E1129,ST-04,2026-08-03,06:15,14:45
S105749,E1130,ST-02,2026-08-03,08:30,18:30
S105795,E1131,ST-01,2026-08-03,08:00,17:30
S105986,E1135,ST-05,2026-08-03,07:30,16:45
S106076,E1137,ST-05,2026-08-03,09:30,18:00
S106238,E1141,ST-01,2026-08-03,08:00,20:15
S106278,E1142,ST-03,2026-08-03,06:00,17:30
S106359,E1144,ST-06,2026-08-03,09:00,17:45
S106395,E1145,ST-03,2026-08-03,19:30,
S106465,E1147,ST-01,2026-08-03,06:00,18:30
S106544,E1149,ST-05,2026-08-03,09:15,
S106582,E1150,ST-06,2026-08-03,19:00,07:15
S106586,E1150,ST-02,2026-08-03,18:15,22:15
S106635,E1151,ST-04,2026-08-03,07:00,15:30
S106675,E1152,ST-06,2026-08-03,08:00,20:00
S106725,E1153,ST-02,2026-08-03,06:00,15:30
S106816,E1155,ST-03,2026-08-03,07:00,18:45
S106863,E1156,ST-04,2026-08-03,07:00,15:45
S106907,E1157,ST-05,2026-08-03,08:00,19:15
S106949,E1158,ST-04,2026-08-03,06:15,15:45
S107031,E1160,ST-01,2026-08-03,09:00,19:30
S107221,E1164,ST-04,2026-08-03,08:00,17:30
S107273,E1165,ST-02,2026-08-03,08:15,12:15
S107357,E1167,ST-02,2026-08-03,06:15,17:30
S107401,E1168,ST-04,2026-08-03,06:00,16:00
S107450,E1169,ST-05,2026-08-03,07:00,16:00
S107543,E1171,ST-02,2026-08-03,09:30,18:30
S107589,E1172,ST-04,2026-08-03,08:30,17:45
S107636,E1173,ST-05,2026-08-03,06:00,15:30
S107729,E1175,ST-03,2026-08-03,09:15,21:30
S107769,E1176,ST-06,2026-08-03,18:15,06:45
S107772,E1176,ST-04,2026-08-03,18:15,22:15
S107813,E1177,ST-02,2026-08-03,09:00,17:30
S107903,E1179,ST-05,2026-08-03,07:15,19:00
S107950,E1180,ST-06,2026-08-03,07:00,17:00
S107986,E1181,ST-04,2026-08-03,20:00,08:30
S108067,E1183,ST-01,2026-08-03,18:00,22:00
S108161,E1185,ST-04,2026-08-03,09:00,18:00
S108244,E1187,ST-04,2026-08-03,09:00,18:45
S108286,E1188,ST-02,2026-08-03,09:15,21:30
S108375,E1190,ST-05,2026-08-03,06:15,
S108466,E1192,ST-05,2026-08-03,09:00,20:45
S108523,E1193,ST-03,2026-08-03,08:00,16:45
S108661,E1197,ST-02,2026-08-03,07:00,15:30
S108717,E1198,ST-04,2026-08-03,06:00,15:15
S108770,E1199,ST-05,2026-08-03,08:00,17:15
S108774,E1199,ST-02,2026-08-03,08:00,12:00
S108822,E1200,ST-06,2026-08-03,08:00,12:00
S108859,E1201,ST-06,2026-08-03,07:00,20:00
S108897,E1202,ST-06,2026-08-03,19:15,07:45
S108941,E1203,ST-03,2026-08-03,07:00,15:45
S109043,E1205,ST-02,2026-08-03,09:00,18:15
S109090,E1206,ST-03,2026-08-03,09:00,17:45
S109134,E1207,ST-02,2026-08-03,09:00,18:00
S109185,E1208,ST-01,2026-08-03,08:00,17:30
S109232,E1209,ST-05,2026-08-03,06:30,16:15
S109311,E1211,ST-01,2026-08-03,07:15,18:45
S109351,E1212,ST-06,2026-08-03,20:00,07:00
S100037,E1001,ST-01,2026-08-04,06:00,15:45
S100093,E1002,ST-02,2026-08-04,08:00,17:45
S100183,E1004,ST-03,2026-08-04,20:00,07:45
S100235,E1005,ST-05,2026-08-04,08:15,17:00
S100277,E1006,ST-04,2026-08-04,07:15,18:45
S100440,E1010,ST-01,2026-08-04,09:30,18:45
S100526,E1012,ST-04,2026-08-04,08:30,19:45
S100602,E1014,ST-03,2026-08-04,06:00,17:45
S100698,E1016,ST-04,2026-08-04,08:30,17:30
S100817,E1019,ST-05,2026-08-04,06:00,14:30
S100859,E1020,ST-03,2026-08-04,07:30,16:15
S100895,E1021,ST-04,2026-08-04,06:30,17:30
S100940,E1022,ST-06,2026-08-04,06:00,14:45
S100984,E1023,ST-01,2026-08-04,06:15,15:45
S101031,E1024,ST-01,2026-08-04,06:15,15:30
S101080,E1025,ST-02,2026-08-04,08:00,17:45
S101169,E1027,ST-06,2026-08-04,08:15,17:00
S101211,E1028,ST-01,2026-08-04,09:15,18:30
S101359,E1031,ST-05,2026-08-04,08:00,17:15
S101410,E1032,ST-01,2026-08-04,08:00,17:45
S101460,E1033,ST-01,2026-08-04,08:30,17:30
S101504,E1034,ST-02,2026-08-04,09:15,19:45
S101626,E1038,ST-06,2026-08-04,06:15,
S101680,E1039,ST-04,2026-08-04,08:15,16:15
S101730,E1040,ST-03,2026-08-04,06:00,15:15
S101865,E1043,ST-03,2026-08-04,09:00,19:30
S101962,E1045,ST-05,2026-08-04,06:00,15:00
S102050,E1047,ST-06,2026-08-04,06:00,17:15
S102146,E1049,ST-01,2026-08-04,08:00,17:45
S102183,E1050,ST-01,2026-08-04,06:00,17:45
S102231,E1051,ST-06,2026-08-04,08:00,17:45
S102279,E1052,ST-01,2026-08-04,08:15,17:30
S102313,E1053,ST-01,2026-08-04,20:15,07:30
S102358,E1054,ST-03,2026-08-04,09:15,18:45
S102446,E1056,ST-03,2026-08-04,06:30,16:15
S102540,E1058,ST-04,2026-08-04,08:00,16:15
S102591,E1059,ST-05,2026-08-04,07:00,15:30
S102637,E1060,ST-02,2026-08-04,09:15,18:00
S102690,E1061,ST-01,2026-08-04,08:00,16:00
S102735,E1062,ST-05,2026-08-04,09:30,20:00
S102783,E1063,ST-05,2026-08-04,08:00,18:00
S102825,E1064,ST-04,2026-08-04,06:00,14:30
S102864,E1065,ST-03,2026-08-04,19:00,08:00
S103003,E1068,ST-01,2026-08-04,06:00,14:45
S103041,E1069,ST-05,2026-08-04,07:00,18:45
S103080,E1070,ST-05,2026-08-04,19:00,
S103126,E1071,ST-02,2026-08-04,06:00,16:00
S103168,E1072,ST-06,2026-08-04,09:00,19:15
S103265,E1074,ST-05,2026-08-04,08:00,16:30
S103315,E1075,ST-06,2026-08-04,07:00,15:30
S103366,E1076,ST-03,2026-08-04,09:00,18:30
S103447,E1078,ST-03,2026-08-04,20:00,
S103493,E1079,ST-05,2026-08-04,09:00,19:30
S103539,E1080,ST-04,2026-08-04,06:00,15:00
S103647,E1083,ST-05,2026-08-04,19:00,06:15
S103687,E1084,ST-03,2026-08-04,08:00,21:00
S103739,E1085,ST-04,2026-08-04,08:15,17:00
S103786,E1086,ST-03,2026-08-04,19:30,07:30
S103828,E1087,ST-02,2026-08-04,06:15,17:45
S103880,E1088,ST-05,2026-08-04,09:00,17:45
S103992,E1090,ST-05,2026-08-04,08:30,17:00
S104040,E1092,ST-06,2026-08-04,08:00,12:00
S104084,E1093,ST-02,2026-08-04,07:15,16:15
S104125,E1094,ST-04,2026-08-04,18:00,05:15
S104228,E1096,ST-02,2026-08-04,06:00,14:15
S104340,E1099,ST-02,2026-08-04,18:00,06:30
S104392,E1100,ST-06,2026-08-04,09:00,18:00
S104516,E1103,ST-06,2026-08-04,06:00,16:15
S104614,E1105,ST-04,2026-08-04,08:30,
S104658,E1106,ST-03,2026-08-04,08:00,19:45
S104703,E1107,ST-04,2026-08-04,08:00,17:00
S104755,E1108,ST-06,2026-08-04,08:00,17:45
S104890,E1111,ST-05,2026-08-04,08:00,16:30
S104976,E1113,ST-02,2026-08-04,06:00,14:30
S105069,E1115,ST-06,2026-08-04,09:00,18:00
S105109,E1116,ST-02,2026-08-04,09:15,20:00
S105195,E1118,ST-03,2026-08-04,06:00,15:45
S105246,E1119,ST-02,2026-08-04,06:15,14:45
S105303,E1120,ST-01,2026-08-04,07:30,17:00
S105346,E1121,ST-03,2026-08-04,20:15,08:15
S105612,E1126,ST-06,2026-08-04,08:00,18:45
S105657,E1128,ST-04,2026-08-04,08:00,19:00
S105698,E1129,ST-04,2026-08-04,08:00,16:45
S105750,E1130,ST-02,2026-08-04,08:00,17:45
S105933,E1134,ST-04,2026-08-04,08:00,16:30
S105987,E1135,ST-05,2026-08-04,06:15,15:45
S106031,E1136,ST-03,2026-08-04,09:15,18:45
S106077,E1137,ST-05,2026-08-04,08:15,17:15
S106121,E1138,ST-01,2026-08-04,18:00,06:15
S106157,E1139,ST-03,2026-08-04,18:30,05:45
S106201,E1140,ST-04,2026-08-04,07:00,16:00
S106239,E1141,ST-01,2026-08-04,06:00,17:00
S106466,E1147,ST-01,2026-08-04,08:15,20:45
S106506,E1148,ST-01,2026-08-04,06:00,15:00
S106583,E1150,ST-06,2026-08-04,18:00,05:15
S106587,E1150,ST-02,2026-08-04,18:30,22:30
S106636,E1151,ST-04,2026-08-04,06:15,15:15
S106774,E1154,ST-04,2026-08-04,08:15,18:15
S106817,E1155,ST-03,2026-08-04,08:15,20:45
S106864,E1156,ST-04,2026-08-04,08:00,17:15
S106908,E1157,ST-05,2026-08-04,07:00,19:45
S106950,E1158,ST-04,2026-08-04,08:15,17:30
S106991,E1159,ST-06,2026-08-04,18:00,06:00
S107075,E1161,ST-05,2026-08-04,07:30,20:00
S107119,E1162,ST-03,2026-08-04,09:00,19:30
S107171,E1163,ST-01,2026-08-04,06:30,15:30
S107222,E1164,ST-04,2026-08-04,07:15,16:15
S107269,E1165,ST-05,2026-08-04,06:00,14:45
S107318,E1166,ST-06,2026-08-04,06:00,15:15
S107451,E1169,ST-05,2026-08-04,06:15,14:45
S107544,E1171,ST-02,2026-08-04,09:00,19:30
S107637,E1173,ST-05,2026-08-04,08:15,17:00
S107730,E1175,ST-03,2026-08-04,09:00,
S107987,E1181,ST-04,2026-08-04,18:00,05:45
S108023,E1182,ST-05,2026-08-04,18:00,05:15
S108068,E1183,ST-01,2026-08-04,19:00,23:00
S108111,E1184,ST-06,2026-08-04,19:00,06:15
S108115,E1184,ST-03,2026-08-04,20:00,00:00
S108195,E1186,ST-05,2026-08-04,06:00,18:30
S108334,E1189,ST-03,2026-08-04,07:00,15:15
S108376,E1190,ST-05,2026-08-04,08:00,20:00
S108427,E1191,ST-01,2026-08-04,08:00,16:45
S108524,E1193,ST-03,2026-08-04,08:15,17:00
S108527,E1194,ST-01,2026-08-04,06:00,15:00
S108575,E1195,ST-04,2026-08-04,07:30,16:45
S108614,E1196,ST-04,2026-08-04,18:15,05:15
S108662,E1197,ST-02,2026-08-04,08:00,16:30
S108718,E1198,ST-04,2026-08-04,09:30,18:45
S108771,E1199,ST-05,2026-08-04,07:00,16:00
S108990,E1204,ST-02,2026-08-04,06:00,14:00
S108994,E1204,ST-04,2026-08-04,08:00,12:00
S109044,E1205,ST-02,2026-08-04,07:30,17:15
S109091,E1206,ST-03,2026-08-04,09:30,19:00
S109135,E1207,ST-02,2026-08-04,09:15,17:45
S109186,E1208,ST-01,2026-08-04,08:15,
S109276,E1210,ST-03,2026-08-04,08:30,17:00
S109394,E1213,ST-03,2026-08-04,06:00,14:15
S100038,E1001,ST-01,2026-08-05,08:00,17:00
S100094,E1002,ST-02,2026-08-05,06:00,15:00
S100141,E1003,ST-03,2026-08-05,07:00,15:15
S100278,E1006,ST-04,2026-08-05,07:00,
S100312,E1007,ST-06,2026-08-05,09:00,22:00
S100348,E1008,ST-03,2026-08-05,09:00,21:00
S100388,E1009,ST-02,2026-08-05,06:00,17:15
S100527,E1012,ST-04,2026-08-05,08:15,18:15
S100567,E1013,ST-04,2026-08-05,06:15,18:45
S100647,E1015,ST-05,2026-08-05,06:00,16:15
S100699,E1016,ST-04,2026-08-05,06:30,16:30
S100733,E1017,ST-05,2026-08-05,08:00,20:45
S100818,E1019,ST-05,2026-08-05,06:15,15:45
S100820,E1019,ST-02,2026-08-05,08:15,12:15
S100897,E1021,ST-06,2026-08-05,06:00,10:00
S100985,E1023,ST-01,2026-08-05,06:15,16:00
S101032,E1024,ST-01,2026-08-05,06:30,15:15
S101118,E1026,ST-05,2026-08-05,06:00,18:45
S101212,E1028,ST-01,2026-08-05,08:00,17:15
S101263,E1029,ST-04,2026-08-05,07:00,15:30
S101312,E1030,ST-03,2026-08-05,09:30,19:00
S101411,E1032,ST-01,2026-08-05,09:30,18:30
S101461,E1033,ST-01,2026-08-05,06:15,15:30
S101505,E1034,ST-02,2026-08-05,08:00,18:00
S101561,E1035,ST-01,2026-08-05,08:00,19:45
S101627,E1038,ST-06,2026-08-05,09:15,20:45
S101681,E1039,ST-04,2026-08-05,09:00,18:00
S101731,E1040,ST-03,2026-08-05,06:00,16:45
S101866,E1043,ST-03,2026-08-05,06:15,15:15
S101963,E1045,ST-05,2026-08-05,08:00,17:15
S102009,E1046,ST-03,2026-08-05,08:00,17:00
S102098,E1048,ST-01,2026-08-05,09:00,
S102147,E1049,ST-01,2026-08-05,06:00,15:45
S102232,E1051,ST-06,2026-08-05,09:30,19:00
S102280,E1052,ST-01,2026-08-05,06:30,16:30
S102314,E1053,ST-01,2026-08-05,20:00,07:15
S102359,E1054,ST-03,2026-08-05,07:00,16:00
S102447,E1056,ST-03,2026-08-05,07:00,15:45
S102541,E1058,ST-04,2026-08-05,08:00,15:45
S102638,E1060,ST-02,2026-08-05,08:00,16:45
S102736,E1062,ST-05,2026-08-05,08:00,17:15
S102826,E1064,ST-04,2026-08-05,06:00,14:15
S102865,E1065,ST-03,2026-08-05,20:15,07:45
S102908,E1066,ST-05,2026-08-05,09:15,18:45
S102955,E1067,ST-06,2026-08-05,06:15,15:15
S103042,E1069,ST-05,2026-08-05,08:00,20:45
S103127,E1071,ST-02,2026-08-05,09:15,19:00
S103169,E1072,ST-06,2026-08-05,07:15,17:00
S103215,E1073,ST-01,2026-08-05,08:00,17:00
S103266,E1074,ST-05,2026-08-05,06:30,15:15
S103316,E1075,ST-06,2026-08-05,06:00,15:45
S103367,E1076,ST-03,2026-08-05,07:30,15:45
S103494,E1079,ST-05,2026-08-05,06:30,15:45
S103648,E1083,ST-05,2026-08-05,18:00,06:15
S103881,E1088,ST-05,2026-08-05,06:00,15:15
S103932,E1089,ST-02,2026-08-05,06:15,15:15
S103996,E1091,ST-06,2026-08-05,08:30,17:30
S104085,E1093,ST-02,2026-08-05,08:00,17:30
S104229,E1096,ST-02,2026-08-05,06:15,15:15
S104472,E1102,ST-04,2026-08-05,08:30,18:15
S104561,E1104,ST-02,2026-08-05,09:30,18:30
S104704,E1107,ST-04,2026-08-05,07:00,16:30
S104801,E1109,ST-05,2026-08-05,06:15,15:45
S104891,E1111,ST-05,2026-08-05,06:00,15:30
S104977,E1113,ST-02,2026-08-05,08:00,17:15
S105023,E1114,ST-01,2026-08-05,08:00,17:15
S105110,E1116,ST-02,2026-08-05,09:30,21:00
S105112,E1116,ST-03,2026-08-05,06:30,10:30
S105154,E1117,ST-03,2026-08-05,06:00,15:30
S105196,E1118,ST-03,2026-08-05,06:00,15:45
S105247,E1119,ST-02,2026-08-05,06:00,14:15
S105304,E1120,ST-01,2026-08-05,07:15,16:00
S105403,E1122,ST-03,2026-08-05,08:00,16:30
S105455,E1123,ST-01,2026-08-05,07:00,16:30
S105502,E1124,ST-04,2026-08-05,09:00,19:15
S105552,E1125,ST-05,2026-08-05,08:15,18:00
S105658,E1128,ST-04,2026-08-05,09:30,20:30
S105751,E1130,ST-02,2026-08-05,08:00,17:30
S105796,E1131,ST-01,2026-08-05,08:30,17:30
S105841,E1132,ST-02,2026-08-05,20:00,07:45
S105888,E1133,ST-01,2026-08-05,06:15,15:00
S105934,E1134,ST-04,2026-08-05,06:15,15:30
S106032,E1136,ST-03,2026-08-05,08:00,17:45
S106034,E1136,ST-04,2026-08-05,06:15,10:15
S106078,E1137,ST-05,2026-08-05,08:00,16:30
S106158,E1139,ST-03,2026-08-05,20:15,08:00
S106202,E1140,ST-04,2026-08-05,08:30,18:30
S106317,E1143,ST-02,2026-08-05,08:00,16:30
S106360,E1144,ST-06,2026-08-05,09:30,19:15
S106429,E1146,ST-04,2026-08-05,18:00,05:30
S106545,E1149,ST-05,2026-08-05,08:15,19:15
S106584,E1150,ST-06,2026-08-05,19:00,06:45
S106676,E1152,ST-06,2026-08-05,06:15,17:30
S106726,E1153,ST-02,2026-08-05,08:00,17:15
S106775,E1154,ST-04,2026-08-05,06:00,15:15
S106865,E1156,ST-04,2026-08-05,09:30,19:45
S106909,E1157,ST-05,2026-08-05,06:15,18:30
S106951,E1158,ST-04,2026-08-05,09:00,19:00
S106992,E1159,ST-06,2026-08-05,18:00,05:30
S107172,E1163,ST-01,2026-08-05,06:30,16:15
S107223,E1164,ST-04,2026-08-05,06:00,15:15
S107270,E1165,ST-05,2026-08-05,09:00,17:45
S107274,E1165,ST-02,2026-08-05,07:00,11:00
S107452,E1169,ST-05,2026-08-05,08:00,17:30
S107545,E1171,ST-02,2026-08-05,09:00,19:30
S107590,E1172,ST-04,2026-08-05,08:30,18:30
S107686,E1174,ST-01,2026-08-05,06:00,15:15
S107770,E1176,ST-06,2026-08-05,20:15,09:15
S107864,E1178,ST-03,2026-08-05,09:00,19:15
S107951,E1180,ST-06,2026-08-05,06:00,14:00
S108196,E1186,ST-05,2026-08-05,08:30,19:30
S108245,E1187,ST-04,2026-08-05,08:00,17:00
S108287,E1188,ST-02,2026-08-05,08:00,21:00
S108428,E1191,ST-01,2026-08-05,06:00,14:00
S108576,E1195,ST-04,2026-08-05,06:00,15:15
S108663,E1197,ST-02,2026-08-05,08:30,19:00
S108719,E1198,ST-04,2026-08-05,08:15,17:30
S108772,E1199,ST-05,2026-08-05,08:15,17:00
S108823,E1200,ST-06,2026-08-05,06:30,10:30
S108860,E1201,ST-06,2026-08-05,09:15,21:00
S108898,E1202,ST-06,2026-08-05,20:00,
S108991,E1204,ST-02,2026-08-05,07:00,16:00
S108995,E1204,ST-04,2026-08-05,08:00,12:00
S109045,E1205,ST-02,2026-08-05,07:15,15:45
S109092,E1206,ST-03,2026-08-05,06:30,14:45
S109136,E1207,ST-02,2026-08-05,06:00,15:00
S109187,E1208,ST-01,2026-08-05,08:00,17:15
S109277,E1210,ST-03,2026-08-05,09:30,19:30
S109352,E1212,ST-06,2026-08-05,19:00,07:45
S100039,E1001,ST-01,2026-08-06,08:00,17:15
S100095,E1002,ST-02,2026-08-06,09:00,17:30
S100142,E1003,ST-03,2026-08-06,07:15,15:30
S100184,E1004,ST-03,2026-08-06,20:30,07:45
S100236,E1005,ST-05,2026-08-06,06:00,15:30
S100349,E1008,ST-03,2026-08-06,07:00,17:45
S100389,E1009,ST-02,2026-08-06,06:00,18:00
S100483,E1011,ST-01,2026-08-06,08:00,16:45
S100528,E1012,ST-04,2026-08-06,06:00,16:15
S100568,E1013,ST-04,2026-08-06,06:00,17:45
S100648,E1015,ST-05,2026-08-06,06:00,16:00
S100734,E1017,ST-05,2026-08-06,09:30,21:45
S100821,E1019,ST-02,2026-08-06,06:00,10:00
S100860,E1020,ST-03,2026-08-06,06:00,14:30
S101033,E1024,ST-01,2026-08-06,09:15,17:30
S101081,E1025,ST-02,2026-08-06,09:00,19:00
S101170,E1027,ST-06,2026-08-06,06:30,15:30
S101213,E1028,ST-01,2026-08-06,06:00,16:15
S101264,E1029,ST-04,2026-08-06,06:30,16:15
S101313,E1030,ST-03,2026-08-06,08:00,17:30
S101360,E1031,ST-05,2026-08-06,08:00,18:30
S101506,E1034,ST-02,2026-08-06,06:30,15:45
S101562,E1035,ST-01,2026-08-06,07:30,16:15
S101564,E1036,ST-03,2026-08-06,06:00,17:00
S101596,E1037,ST-03,2026-08-06,18:30,07:30
S101682,E1039,ST-04,2026-08-06,09:30,18:15
S101775,E1041,ST-03,2026-08-06,08:00,17:45
S101817,E1042,ST-03,2026-08-06,06:00,18:15
S101867,E1043,ST-03,2026-08-06,06:15,14:45
S101909,E1044,ST-02,2026-08-06,20:30,08:00
S102010,E1046,ST-03,2026-08-06,06:00,15:45
S102051,E1047,ST-06,2026-08-06,08:15,18:45
S102099,E1048,ST-01,2026-08-06,08:00,18:00
S102233,E1051,ST-06,2026-08-06,06:00,15:30
S102315,E1053,ST-01,2026-08-06,18:15,06:00
S102398,E1055,ST-06,2026-08-06,20:30,08:15
S102448,E1056,ST-03,2026-08-06,08:15,17:45
S102493,E1057,ST-01,2026-08-06,06:00,15:30
S102592,E1059,ST-05,2026-08-06,09:00,18:15
S102691,E1061,ST-01,2026-08-06,06:00,16:00
S102784,E1063,ST-05,2026-08-06,08:00,18:15
S102909,E1066,ST-05,2026-08-06,08:00,16:45
S103128,E1071,ST-02,2026-08-06,08:00,18:00
S103170,E1072,ST-06,2026-08-06,08:15,17:45
S103216,E1073,ST-01,2026-08-06,06:30,16:30
S103267,E1074,ST-05,2026-08-06,08:15,17:30
S103410,E1077,ST-04,2026-08-06,18:00,07:00
S103495,E1079,ST-05,2026-08-06,06:30,17:15
S103540,E1080,ST-04,2026-08-06,06:30,15:15
S103572,E1081,ST-04,2026-08-06,19:00,07:30
S103611,E1082,ST-04,2026-08-06,06:00,18:00
S103649,E1083,ST-05,2026-08-06,19:15,08:00
S103688,E1084,ST-03,2026-08-06,08:00,19:30
S103740,E1085,ST-04,2026-08-06,06:30,
S103787,E1086,ST-03,2026-08-06,20:15,07:45
S103829,E1087,ST-02,2026-08-06,08:30,19:45
S103882,E1088,ST-05,2026-08-06,07:30,16:45
S103886,E1088,ST-04,2026-08-06,06:15,10:15
S103933,E1089,ST-02,2026-08-06,08:00,18:15
S103997,E1091,ST-06,2026-08-06,09:00,22:15
S104041,E1092,ST-06,2026-08-06,08:15,12:15
S104086,E1093,ST-02,2026-08-06,08:00,17:00
S104126,E1094,ST-04,2026-08-06,18:00,06:45
S104230,E1096,ST-02,2026-08-06,07:15,16:45
S104290,E1097,ST-02,2026-08-06,06:30,16:15
S104293,E1098,ST-03,2026-08-06,09:00,18:45
S104393,E1100,ST-06,2026-08-06,08:00,17:00
S104517,E1103,ST-06,2026-08-06,07:00,16:15
S104562,E1104,ST-02,2026-08-06,09:00,18:15
S104615,E1105,ST-04,2026-08-06,07:30,17:45
S104705,E1107,ST-04,2026-08-06,06:00,15:15
S104756,E1108,ST-06,2026-08-06,08:15,16:45
S104802,E1109,ST-05,2026-08-06,06:00,15:15
S104842,E1110,ST-06,2026-08-06,09:00,18:00
S104892,E1111,ST-05,2026-08-06,06:00,15:45
S104978,E1113,ST-02,2026-08-06,07:30,16:45
S105113,E1116,ST-03,2026-08-06,08:00,12:00
